date,Federal funds effective rate,30-Day AA Nonfinancial Commercial Paper Interest Rate,60-Day AA Nonfinancial Commercial Paper Interest Rate,90-Day AA Nonfinancial Commercial Paper Interest Rate,30-Day AA Financial Commercial Paper Interest Rate,60-Day AA Financial Commercial Paper Interest Rate,90-Day AA Financial Commercial Paper Interest Rate,"Average majority prime rate charged by banks   on short-term loans to business,   quoted on an investment basis",The rate charged for primary credit under   amendment to the Board's Regulation A,4-week Treasury bill secondary market rate   discount basis,3-month Treasury bill secondary market rate   discount basis,6-month Treasury bill secondary market rate   discount basis,1-year Treasury bill secondary market rate^  discount basis,"Market yield on U.S. Treasury securities at 1-month   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 3-month   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 6-month   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 1-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 2-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 3-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 5-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 7-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 20-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 30-year   constant maturity, quoted on investment basis","Market yield on U.S. Treasury securities at 5-year   constant maturity, quoted on investment basis,   inflation-indexed","Market yield on U.S. Treasury securities at 7-year   constant maturity, quoted on investment basis,   inflation-indexed","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis,   inflation-indexed","Market yield on U.S. Treasury securities at 20-year   constant maturity, quoted on investment basis,   inflation-indexed","Market yield on U.S. Treasury securities at 30-year^  constant maturity, quoted on investment basis,^  inflation-indexed",Treasury long-term average (over 10 years)
Mar-99,4.81,4.82,4.82,4.81,4.84,4.83,4.84,7.75,,,4.44,4.47,4.53,,4.57,4.65,4.78,5.05,5.11,5.14,5.36,5.23,5.87,5.58,,,,,,
Apr-99,4.74,4.79,4.78,4.79,4.8,4.8,4.8,7.75,,,4.29,4.37,4.45,,4.41,4.54,4.69,4.98,5.03,5.08,5.28,5.18,5.82,5.55,,,,,,
May-99,4.74,4.79,4.8,4.81,4.8,4.82,4.83,7.75,,,4.5,4.56,4.6,,4.63,4.75,4.85,5.25,5.33,5.44,5.64,5.54,6.08,5.81,,,,,,
Jun-99,4.76,4.95,4.98,4.98,4.96,5,5.04,7.75,,,4.57,4.82,4.82,,4.72,5.03,5.1,5.62,5.7,5.81,6.05,5.9,6.36,6.04,,,,,,
Jul-99,4.99,5.06,5.08,5.11,5.08,5.1,5.14,8,,,4.55,4.58,4.75,,4.69,4.75,5.03,5.55,5.62,5.68,5.94,5.79,6.28,5.98,,,,,,
Aug-99,5.07,5.18,5.23,5.25,5.2,5.24,5.28,8.06,,,4.72,4.87,4.91,,4.87,5.09,5.2,5.68,5.77,5.84,6.15,5.94,6.43,6.07,,,,,,
Sep-99,5.22,5.28,5.29,5.32,5.29,5.31,5.32,8.25,,,4.68,4.88,4.96,,4.82,5.08,5.25,5.66,5.75,5.8,6.12,5.92,6.5,6.07,,,,,,
Oct-99,5.2,5.28,5.3,5.88,5.29,5.32,5.93,8.25,,,4.86,4.98,5.12,,5.02,5.2,5.43,5.86,5.94,6.03,6.33,6.11,6.66,6.26,,,,,,
Nov-99,5.42,5.37,5.82,5.81,5.38,5.85,5.85,8.37,,,5.07,5.2,5.24,,5.23,5.43,5.55,5.86,5.92,5.97,6.17,6.03,6.48,6.15,,,,,,
Dec-99,5.3,5.97,5.91,5.87,6.02,5.95,5.93,8.5,,,5.2,5.44,5.51,,5.36,5.68,5.84,6.1,6.14,6.19,6.38,6.28,6.69,6.35,,,,,,
Jan-00,5.45,5.59,5.67,5.74,5.62,5.72,5.81,8.5,,,5.32,5.5,5.75,,5.5,5.76,6.12,6.44,6.49,6.58,6.7,6.66,6.86,6.63,,,,,,4.34
Feb-00,5.73,5.76,5.81,5.87,5.78,5.84,5.9,8.73,,,5.55,5.72,5.84,,5.73,6,6.22,6.61,6.65,6.68,6.72,6.52,6.54,6.23,,,,,,4.16
Mar-00,5.85,5.93,5.96,6,5.94,5.98,6.03,8.83,,,5.69,5.85,5.86,,5.86,6.11,6.22,6.53,6.53,6.5,6.51,6.26,6.38,6.05,,,,,,4.08
Apr-00,6.02,6.02,6.06,6.11,6.03,6.07,6.15,9,,,5.66,5.81,5.8,,5.82,6.07,6.15,6.4,6.36,6.26,6.27,5.99,6.18,5.85,,,,,,3.88
May-00,6.27,6.4,6.47,6.54,6.41,6.5,6.57,9.24,,,5.79,6.1,5.94,,5.99,6.39,6.33,6.81,6.77,6.69,6.69,6.44,6.55,6.15,,,,,,3.97
Jun-00,6.53,6.53,6.55,6.57,6.53,6.56,6.59,9.5,,,5.69,5.97,5.83,,5.86,6.24,6.17,6.48,6.43,6.3,6.33,6.1,6.28,5.93,,,,,,3.92
Jul-00,6.54,6.49,6.5,6.52,6.5,6.51,6.54,9.5,,,5.96,6,5.75,,6.14,6.27,6.08,6.34,6.28,6.18,6.22,6.05,6.2,5.85,,,,,,3.86
Aug-00,6.5,6.47,6.48,6.49,6.49,6.49,6.49,9.5,,,6.09,6.07,5.87,,6.28,6.35,6.18,6.23,6.17,6.06,6.05,5.83,6.02,5.72,,,,,,3.88
Sep-00,6.52,6.48,6.47,6.47,6.49,6.48,6.47,9.5,,,6,5.98,5.79,,6.18,6.25,6.13,6.08,6.02,5.93,5.98,5.8,6.09,5.83,,,,,,3.93
Oct-00,6.51,6.48,6.48,6.51,6.48,6.47,6.52,9.5,,,6.11,6.04,5.72,,6.29,6.32,6.01,5.91,5.85,5.78,5.84,5.74,6.04,5.8,,,,,,3.89
Nov-00,6.51,6.49,6.52,6.5,6.49,6.54,6.52,9.5,,,6.17,6.06,5.84,,6.36,6.34,6.09,5.88,5.79,5.7,5.78,5.72,5.98,5.78,,,,,,3.85
Dec-00,6.4,6.51,6.42,6.34,6.52,6.42,6.33,9.5,,,5.77,5.68,5.33,,5.94,5.92,5.6,5.35,5.26,5.17,5.28,5.24,5.64,5.49,,,,,,3.75
Jan-01,5.98,5.74,5.59,5.49,5.75,5.62,5.51,9.05,,,5.15,4.95,4.63,,5.29,5.15,4.81,4.76,4.77,4.86,5.13,5.16,5.65,5.54,,,,,,3.63
Feb-01,5.49,5.39,5.25,5.14,5.41,5.29,5.19,8.5,,,4.88,4.71,4.51,,5.01,4.89,4.68,4.66,4.71,4.89,5.1,5.1,5.62,5.45,,,,,,3.52
Mar-01,5.31,5.02,4.87,4.78,5.06,4.93,4.81,8.32,,,4.42,4.28,4.11,,4.54,4.44,4.3,4.34,4.43,4.64,4.88,4.89,5.49,5.34,,,,,,3.46
Apr-01,4.8,4.71,4.54,4.44,4.74,4.57,4.47,7.8,,,3.87,3.85,3.8,,3.97,3.99,3.98,4.23,4.42,4.76,5.03,5.14,5.78,5.65,,,,,,3.54
May-01,4.21,4.06,3.98,3.93,4.08,4,3.96,7.24,,,3.62,3.62,3.6,,3.7,3.74,3.78,4.26,4.51,4.93,5.24,5.39,5.92,5.78,,,,,,3.47
Jun-01,3.97,3.82,3.73,3.67,3.84,3.75,3.69,6.98,,,3.49,3.45,3.37,,3.57,3.56,3.58,4.08,4.35,4.81,5.14,5.28,5.82,5.67,,,,,,3.46
Jul-01,3.77,3.71,3.63,3.59,3.73,3.66,3.62,6.75,,3.61,3.51,3.45,3.39,3.67,3.59,3.56,3.62,4.04,4.31,4.76,5.06,5.24,5.75,5.61,,,,,,3.47
Aug-01,3.65,3.54,3.47,3.42,3.57,3.48,3.44,6.67,,3.48,3.36,3.29,3.26,3.53,3.44,3.39,3.47,3.76,4.04,4.57,4.84,4.97,5.58,5.48,,,,,,3.41
Sep-01,3.07,2.96,2.87,2.81,2.97,2.87,2.84,6.28,,2.63,2.64,2.63,ND,2.68,2.69,2.71,2.82,3.12,3.45,4.12,4.51,4.73,5.53,5.48,,,,,,3.43
Oct-01,2.49,2.4,2.3,2.28,2.42,2.31,2.29,5.53,,2.24,2.16,2.12,ND,2.27,2.2,2.17,2.33,2.73,3.14,3.91,4.31,4.57,5.34,5.32,,,,,,3.43
Nov-01,2.09,2.03,2,1.97,2.04,2.02,2,5.1,,1.96,1.87,1.88,ND,1.99,1.91,1.92,2.18,2.78,3.22,3.97,4.42,4.65,5.33,5.12,,,,,,3.29
Dec-01,1.82,1.84,1.79,1.78,1.83,1.81,1.81,4.84,,1.69,1.69,1.78,ND,1.72,1.72,1.82,2.22,3.11,3.62,4.39,4.86,5.09,5.76,5.48,,,,,,3.51
Jan-02,1.73,1.7,1.69,1.7,1.72,1.71,1.72,4.75,,1.65,1.65,1.73,1.67,1.68,1.68,1.77,2.16,3.03,3.56,4.34,4.79,5.04,5.69,5.45,,,,,,3.48
Feb-02,1.74,1.76,1.76,1.79,1.77,1.78,1.8,4.75,,1.7,1.72,1.82,1.67,1.74,1.76,1.86,2.23,3.02,3.55,4.3,4.71,4.91,5.61,5.45,,,,,,3.45
Mar-02,1.73,1.78,1.82,1.86,1.8,1.82,1.87,4.75,,1.75,1.79,2,ND,1.79,1.83,2.06,2.57,3.56,4.14,4.74,5.14,5.28,5.93,5.81,,,,,,3.48
Apr-02,1.75,1.76,1.77,1.81,1.76,1.79,1.83,4.75,,1.69,1.71,1.92,ND,1.72,1.75,1.98,2.48,3.42,4.01,4.65,5.02,5.21,5.85,5.79,,,,,,3.38
May-02,1.75,1.75,1.76,1.78,1.76,1.77,1.8,4.75,,1.71,1.73,1.86,ND,1.74,1.76,1.91,2.35,3.26,3.8,4.49,4.9,5.16,5.81,5.76,,,,,,3.31
Jun-02,1.75,1.74,1.74,1.76,1.75,1.77,1.78,4.75,,1.68,1.7,1.79,ND,1.72,1.73,1.83,2.2,2.99,3.49,4.19,4.6,4.93,5.65,5.68,,,,,,3.17
Jul-02,1.73,1.74,1.74,1.75,1.74,1.75,1.76,4.75,,1.69,1.68,1.69,ND,1.72,1.71,1.74,1.96,2.56,3.01,3.81,4.3,4.65,5.51,5.59,,,,,,3.11
Aug-02,1.74,1.72,1.7,1.7,1.72,1.72,1.71,4.75,,1.66,1.62,1.6,ND,1.68,1.65,1.64,1.76,2.13,2.52,3.29,3.88,4.26,5.19,5.28,,,,,,2.89
Sep-02,1.75,1.73,1.72,1.72,1.74,1.74,1.74,4.75,,1.65,1.63,1.6,ND,1.67,1.66,1.64,1.72,2,2.32,2.94,3.5,3.87,4.87,4.96,,,,,,2.69
Oct-02,1.75,1.72,1.7,1.7,1.73,1.72,1.71,4.75,,1.6,1.58,1.56,ND,1.62,1.61,1.59,1.65,1.91,2.25,2.95,3.54,3.94,5,5.18,,,,,,2.86
Nov-02,1.34,1.34,1.35,1.36,1.34,1.37,1.37,4.35,,1.24,1.23,1.27,ND,1.26,1.25,1.3,1.49,1.92,2.32,3.05,3.64,4.05,5.04,5.18,,,,,,2.9
Dec-02,1.24,1.31,1.32,1.31,1.31,1.32,1.32,4.25,,1.18,1.19,1.24,ND,1.2,1.21,1.27,1.45,1.84,2.23,3.03,3.63,4.03,5.01,5.13,,,,,,2.82
Jan-03,1.24,1.25,1.26,1.26,1.26,1.27,1.27,4.25,,1.15,1.17,1.2,ND,1.17,1.19,1.22,1.36,1.74,2.18,3.05,3.6,4.05,5.02,5.14,1.65,2.1,2.29,,,2.72
Feb-03,1.26,1.24,1.25,1.26,1.25,1.25,1.25,4.25,2.25,1.18,1.17,1.18,ND,1.2,1.19,1.2,1.3,1.63,2.05,2.9,3.45,3.9,4.87,5.02,1.24,1.74,1.99,,,2.5
Mar-03,1.25,1.21,1.2,1.19,1.23,1.22,1.21,4.25,2.25,1.16,1.13,1.13,ND,1.18,1.15,1.16,1.24,1.57,1.98,2.78,3.34,3.81,4.82,5.03,1.09,1.6,1.94,,,2.52
Apr-03,1.26,1.22,1.21,1.2,1.24,1.23,1.23,4.25,2.25,1.14,1.13,1.14,ND,1.16,1.15,1.17,1.27,1.62,2.06,2.93,3.47,3.96,4.91,5.13,1.36,1.85,2.18,,,2.72
May-03,1.26,1.21,1.2,1.19,1.24,1.22,1.2,4.25,2.25,1.06,1.07,1.08,ND,1.08,1.09,1.11,1.18,1.42,1.75,2.52,3.07,3.57,4.52,4.76,1.18,1.61,1.91,,,2.4
Jun-03,1.22,1.06,1.03,1.01,1.08,1.04,1.02,4.22,2.2,0.96,0.92,0.92,ND,0.97,0.94,0.94,1.01,1.23,1.51,2.27,2.84,3.33,4.34,4.62,0.91,1.37,1.72,,,2.27
Jul-03,1.01,1.01,1.02,1.01,1.02,1.03,1.03,4,2,0.88,0.9,0.95,ND,0.9,0.92,0.97,1.12,1.47,1.93,2.87,3.45,3.98,4.92,5.13,1.3,1.76,2.11,,,2.64
Aug-03,1.03,1.03,1.03,1.04,1.04,1.05,1.06,4,2,0.93,0.95,1.03,ND,0.95,0.97,1.05,1.31,1.86,2.44,3.37,3.96,4.45,5.39,5.45,1.48,1.97,2.32,,,2.8
Sep-03,1.01,1.02,1.03,1.04,1.04,1.05,1.06,4,2,0.89,0.94,1.01,ND,0.91,0.96,1.03,1.24,1.71,2.23,3.18,3.74,4.27,5.21,5.28,1.29,1.8,2.19,,,2.67
Oct-03,1.01,1.02,1.02,1.05,1.03,1.04,1.06,4,2,0.89,0.92,1,ND,0.91,0.94,1.02,1.25,1.75,2.26,3.19,3.75,4.29,5.21,5.3,1.21,1.68,2.08,,,2.57
Nov-03,1,1.02,1.05,1.06,1.03,1.06,1.08,4,2,0.92,0.93,1.02,ND,0.94,0.95,1.04,1.34,1.93,2.45,3.29,3.81,4.3,5.17,5.25,1.27,1.64,1.96,,,2.4
Dec-03,0.98,1.03,1.05,1.05,1.05,1.07,1.07,4,2,0.87,0.9,0.99,ND,0.89,0.91,1.01,1.31,1.91,2.44,3.27,3.79,4.27,5.11,5.21,1.23,1.64,1.98,,,2.31
Jan-04,1,0.99,1.01,1.01,1.01,1.02,1.04,4,2,0.83,0.88,0.97,ND,0.85,0.9,0.99,1.24,1.76,2.27,3.12,3.65,4.15,5.01,5.13,1.09,1.48,1.89,,,2.24
Feb-04,1.01,0.99,1.01,1.01,1.01,1.02,1.03,4,2,0.9,0.93,0.99,ND,0.92,0.94,1.01,1.24,1.74,2.25,3.07,3.59,4.08,4.94,5.08,0.86,1.31,1.76,,,2.15
Mar-04,1,0.99,1,1,1.01,1.02,1.03,4,2,0.95,0.94,0.99,ND,0.96,0.95,1.01,1.19,1.58,2,2.79,3.31,3.83,4.72,4.9,0.52,0.98,1.47,,,1.93
Apr-04,1,1,1.01,1.05,1.02,1.03,1.06,4,2,0.89,0.94,1.09,ND,0.91,0.96,1.11,1.43,2.07,2.57,3.39,3.89,4.35,5.16,5.28,1.02,1.49,1.9,,,2.27
May-04,1,1,1.04,1.07,1.02,1.08,1.16,4,2,0.89,1.02,1.31,ND,0.91,1.04,1.33,1.78,2.53,3.1,3.85,4.31,4.72,5.46,5.51,1.34,1.77,2.09,,,2.45
Jun-04,1.03,1.13,1.22,1.34,1.15,1.26,1.39,4.01,2.01,1.02,1.27,1.6,ND,1.05,1.29,1.64,2.12,2.76,3.26,3.93,4.35,4.73,5.45,5.48,1.41,1.8,2.15,,,2.43
Jul-04,1.26,1.29,1.38,1.5,1.32,1.41,1.51,4.25,2.25,1.16,1.33,1.66,ND,1.19,1.36,1.7,2.1,2.64,3.05,3.69,4.11,4.5,5.24,5.31,1.29,1.68,2.02,2.44,,2.36
Aug-04,1.43,1.48,1.53,1.62,1.49,1.57,1.65,4.43,2.43,1.35,1.48,1.72,ND,1.37,1.5,1.76,2.02,2.51,2.88,3.47,3.9,4.28,5.07,5.15,1.12,1.51,1.86,2.23,,2.26
Sep-04,1.61,1.67,1.71,1.75,1.69,1.74,1.81,4.58,2.58,1.52,1.65,1.87,ND,1.55,1.68,1.91,2.12,2.53,2.83,3.36,3.75,4.13,4.89,4.98,1.1,1.46,1.8,2.16,,2.18
Oct-04,1.76,1.79,1.86,1.95,1.8,1.9,1.97,4.75,2.75,1.6,1.76,2,ND,1.63,1.79,2.05,2.23,2.58,2.85,3.35,3.75,4.1,4.85,4.94,0.97,1.35,1.73,2.13,,2.15
Nov-04,1.93,2.01,2.09,2.18,2.03,2.13,2.2,4.93,2.93,1.88,2.07,2.27,ND,1.92,2.11,2.32,2.5,2.85,3.09,3.53,3.88,4.19,4.89,4.95,0.9,1.27,1.68,2.09,,2.11
Dec-04,2.16,2.22,2.26,2.34,2.26,2.32,2.38,5.15,3.15,1.92,2.19,2.43,ND,1.96,2.22,2.5,2.67,3.01,3.21,3.6,3.93,4.23,4.88,4.91,0.92,1.28,1.67,2.02,,2
Jan-05,2.28,2.33,2.4,2.53,2.37,2.46,2.56,5.25,3.25,1.99,2.33,2.61,ND,2.05,2.37,2.68,2.86,3.22,3.39,3.71,3.97,4.22,4.77,4.77,1.13,1.4,1.72,1.98,,1.95
Feb-05,2.5,2.49,2.56,ND,2.52,2.61,2.71,5.49,3.49,2.32,2.54,2.77,ND,2.36,2.58,2.85,3.03,3.38,3.54,3.77,3.97,4.17,4.61,4.56,1.08,1.33,1.63,1.85,,1.83
Mar-05,2.63,2.67,2.74,2.82,2.71,2.81,2.91,5.58,3.58,2.6,2.74,3,ND,2.65,2.8,3.09,3.3,3.73,3.91,4.17,4.33,4.5,4.89,4.77,1.29,1.49,1.79,1.95,,1.93
Apr-05,2.79,2.84,2.92,2.97,2.87,2.96,3.02,5.75,3.75,2.59,2.78,3.05,ND,2.64,2.84,3.14,3.32,3.65,3.79,4,4.16,4.34,4.75,4.65,1.23,1.42,1.71,1.87,,1.86
May-05,3,2.97,3.04,3.09,3,3.08,3.15,5.98,3.98,2.59,2.84,3.08,ND,2.65,2.9,3.17,3.33,3.64,3.72,3.85,3.94,4.14,4.56,4.49,1.28,1.41,1.65,1.82,,1.8
Jun-05,3.04,3.11,3.18,3.27,3.15,3.22,3.3,6.01,4.01,2.78,2.97,3.13,ND,2.83,3.04,3.22,3.36,3.64,3.69,3.77,3.86,4,4.35,4.28,1.39,1.49,1.67,1.8,,1.77
Jul-05,3.26,3.27,3.36,3.47,3.31,3.41,3.49,6.25,4.25,3.04,3.22,3.42,ND,3.1,3.29,3.53,3.64,3.87,3.91,3.98,4.06,4.18,4.48,4.38,1.67,1.75,1.88,2,,1.96
Aug-05,3.5,3.47,3.53,3.64,3.5,3.6,3.69,6.44,4.44,3.28,3.44,3.66,ND,3.34,3.52,3.78,3.87,4.04,4.08,4.12,4.18,4.26,4.53,4.44,1.71,1.79,1.89,2.02,,1.98
Sep-05,3.62,3.64,3.67,3.72,3.69,3.74,3.79,6.59,4.59,3.16,3.42,3.67,ND,3.23,3.49,3.79,3.85,3.95,3.96,4.01,4.08,4.2,4.51,4.45,1.4,1.56,1.7,1.93,,1.89
Oct-05,3.78,3.84,3.9,4.01,3.88,3.96,4.05,6.75,4.75,3.44,3.71,3.99,ND,3.51,3.79,4.13,4.18,4.27,4.29,4.33,4.38,4.46,4.74,4.64,1.7,1.82,1.94,2.09,,2.05
Nov-05,4,4.01,4.07,4.23,4.04,4.16,4.23,7,5,3.84,3.88,4.15,ND,3.91,3.97,4.3,4.33,4.42,4.43,4.45,4.48,4.54,4.83,4.7,1.97,2.03,2.06,2.16,,2.12
Dec-05,4.16,4.23,4.23,ND,4.25,4.32,4.37,7.15,5.15,3.61,3.89,4.18,ND,3.69,3.97,4.33,4.35,4.4,4.39,4.39,4.41,4.47,4.73,4.62,2.09,2.1,2.12,2.14,,2.09
Jan-06,4.29,4.36,4.37,ND,4.37,4.43,4.48,7.26,5.26,4.03,4.24,4.31,ND,4.12,4.34,4.47,4.45,4.4,4.35,4.35,4.37,4.42,4.65,4.57,1.93,1.98,2.01,2.05,,2
Feb-06,4.49,4.47,4.5,4.55,4.5,4.57,4.63,7.5,5.5,4.31,4.43,4.52,ND,4.38,4.54,4.69,4.68,4.67,4.64,4.57,4.56,4.57,4.73,4.57,1.98,2.02,2.05,2.01,,1.96
Mar-06,4.59,4.61,4.65,4.76,4.66,4.73,4.79,7.53,5.53,4.47,4.51,4.62,ND,4.55,4.63,4.79,4.77,4.73,4.74,4.72,4.71,4.72,4.91,4.73,2.09,2.15,2.2,2.17,,2.13
Apr-06,4.79,4.8,4.81,4.87,4.81,4.9,4.94,7.75,5.75,4.52,4.6,4.72,ND,4.61,4.72,4.9,4.9,4.89,4.89,4.9,4.94,4.99,5.22,5.06,2.26,2.34,2.41,2.43,,2.39
May-06,4.94,4.95,4.94,5.01,4.99,5.02,5.05,7.93,5.93,4.61,4.72,4.82,ND,4.7,4.84,5.01,5,4.97,4.97,5,5.03,5.11,5.35,5.2,2.3,2.36,2.45,2.48,,2.45
Jun-06,4.99,5.12,5.13,5.29,5.16,5.21,5.25,8.02,6.02,4.62,4.79,4.97,ND,4.71,4.92,5.17,5.16,5.12,5.09,5.07,5.08,5.11,5.29,5.15,2.45,2.48,2.53,2.54,,2.5
Jul-06,5.24,5.24,5.26,ND,5.28,5.34,5.37,8.25,6.25,4.8,4.95,5.06,ND,4.9,5.08,5.27,5.22,5.12,5.07,5.04,5.05,5.09,5.25,5.13,2.46,2.48,2.51,2.52,,2.47
Aug-06,5.25,5.22,5.21,5.21,5.26,5.27,5.29,8.25,6.25,5.08,4.96,4.97,ND,5.16,5.09,5.17,5.08,4.9,4.85,4.82,4.83,4.88,5.08,5,2.27,2.29,2.29,2.31,,2.27
Sep-06,5.25,5.21,5.19,5.21,5.24,5.25,5.25,8.25,6.25,4.68,4.81,4.89,ND,4.77,4.93,5.08,4.97,4.77,4.69,4.67,4.68,4.72,4.93,4.85,2.38,2.35,2.32,2.31,,2.26
Oct-06,5.25,5.2,5.18,5.19,5.23,5.23,5.24,8.25,6.25,4.88,4.92,4.92,ND,4.97,5.05,5.12,5.01,4.8,4.72,4.69,4.69,4.73,4.94,4.85,2.51,2.45,2.41,2.38,,2.34
Nov-06,5.25,5.21,5.19,5.17,5.23,5.24,5.24,8.25,6.25,5.13,4.94,4.95,ND,5.21,5.07,5.15,5.01,4.74,4.64,4.58,4.58,4.6,4.78,4.69,2.41,2.35,2.29,2.23,,2.19
Dec-06,5.24,5.23,5.2,5.19,5.25,5.24,5.24,8.25,6.25,4.78,4.85,4.88,ND,4.87,4.97,5.07,4.94,4.67,4.58,4.53,4.54,4.56,4.78,4.68,2.28,2.28,2.25,2.26,,2.23
Jan-07,5.25,5.22,5.19,5.17,5.25,5.24,5.24,8.25,6.25,4.84,4.98,4.95,ND,4.94,5.11,5.15,5.06,4.88,4.79,4.75,4.75,4.76,4.95,4.85,2.47,2.47,2.44,2.42,,2.4
Feb-07,5.26,5.22,5.19,5.18,5.24,5.23,5.23,8.25,6.25,5.09,5.03,4.96,ND,5.18,5.16,5.16,5.05,4.85,4.75,4.71,4.71,4.72,4.93,4.82,2.34,2.38,2.36,2.38,,2.36
Mar-07,5.26,5.23,5.2,5.2,5.24,5.23,5.22,8.25,6.25,5.11,4.94,4.89,ND,5.21,5.08,5.1,4.92,4.57,4.51,4.48,4.5,4.56,4.81,4.72,2.04,2.14,2.18,2.27,,2.25
Apr-07,5.25,5.23,5.21,5.2,5.24,5.24,5.23,8.25,6.25,4.89,4.87,4.86,ND,4.99,5.01,5.07,4.93,4.67,4.6,4.59,4.62,4.69,4.95,4.87,2.12,2.2,2.26,2.35,,2.34
May-07,5.25,5.22,5.21,5.19,5.24,5.23,5.23,8.25,6.25,4.72,4.73,4.78,ND,4.82,4.87,4.98,4.91,4.77,4.69,4.67,4.69,4.75,4.98,4.9,2.29,2.32,2.37,2.45,,2.43
Jun-07,5.25,5.24,5.23,5.23,5.25,5.24,5.25,8.25,6.25,4.42,4.61,4.76,ND,4.52,4.74,4.95,4.96,4.98,5,5.03,5.05,5.1,5.29,5.2,2.65,2.67,2.69,2.67,,2.65
Jul-07,5.26,5.23,5.24,5.22,5.25,5.24,5.25,8.25,6.25,4.71,4.82,4.83,ND,4.82,4.96,5.04,4.96,4.82,4.82,4.88,4.93,5,5.19,5.11,2.6,2.63,2.64,2.62,,2.6
Aug-07,5.02,5.24,5.24,5.25,5.27,5.28,5.3,8.25,6.01,4.11,4.2,4.38,ND,4.2,4.32,4.55,4.47,4.31,4.34,4.43,4.53,4.67,5,4.93,2.39,2.45,2.44,2.47,,2.46
Sep-07,4.94,4.94,4.94,4.92,5.04,5.07,5.19,8.03,5.53,3.7,3.89,4.05,ND,3.78,3.99,4.2,4.14,4.01,4.06,4.2,4.33,4.52,4.84,4.79,2.14,2.24,2.26,2.3,,2.29
Oct-07,4.76,4.7,4.66,4.63,4.76,4.79,4.91,7.74,5.24,3.72,3.9,4.01,ND,3.81,4,4.16,4.1,3.97,4.01,4.2,4.33,4.53,4.83,4.77,2.01,2.15,2.2,2.26,,2.25
Nov-07,4.49,4.48,4.45,4.42,4.51,4.69,4.75,7.5,5,3.63,3.27,3.46,ND,3.68,3.35,3.58,3.5,3.34,3.35,3.67,3.87,4.15,4.56,4.52,1.35,1.65,1.77,1.99,,1.98
Dec-07,4.24,4.25,4.24,4.23,4.51,4.66,4.76,7.33,4.83,2.79,3,3.23,ND,2.86,3.07,3.34,3.26,3.12,3.13,3.49,3.74,4.1,4.57,4.53,1.27,1.62,1.79,2.08,,2.06
Jan-08,3.94,3.61,3.41,3.25,3.71,3.72,3.7,6.98,4.48,2.68,2.75,2.75,ND,2.74,2.82,2.84,2.71,2.48,2.51,2.98,3.31,3.74,4.35,4.33,0.86,1.24,1.47,1.81,,1.8
Feb-08,2.98,2.9,2.75,2.72,3,2.95,3.03,6,3.5,2.23,2.12,2.04,ND,2.27,2.17,2.1,2.05,1.97,2.19,2.78,3.21,3.74,4.49,4.52,0.65,1.09,1.41,1.87,,1.87
Mar-08,2.61,2.36,2.32,2.35,2.61,2.65,2.7,5.66,3.04,1.34,1.26,1.48,ND,1.35,1.28,1.51,1.54,1.62,1.8,2.48,2.93,3.51,4.36,4.39,0.23,0.73,1.09,1.76,,1.76
Apr-08,2.28,2.1,2.05,1.99,2.56,2.61,2.72,5.24,2.49,1.04,1.29,1.55,ND,1.07,1.31,1.58,1.74,2.05,2.23,2.84,3.19,3.68,4.44,4.44,0.62,1,1.36,1.91,,1.9
May-08,1.98,1.99,2.01,2,2.28,2.43,2.61,5,2.25,1.73,1.73,1.82,ND,1.76,1.76,1.86,2.06,2.45,2.69,3.15,3.46,3.88,4.6,4.6,0.79,1.16,1.46,2,,2
Jun-08,2,2.14,2.15,2.21,2.34,2.53,2.7,5,2.25,1.69,1.86,2.13,2.35,1.72,1.89,2.19,2.42,2.77,3.08,3.49,3.73,4.1,4.74,4.69,0.97,1.35,1.63,2.19,,2.2
Jul-08,2.01,2.08,2.13,2.18,2.34,2.52,2.72,5,2.25,1.58,1.63,1.93,2.2,1.6,1.66,1.98,2.28,2.57,2.87,3.3,3.6,4.01,4.62,4.57,0.84,1.24,1.57,2.09,,2.08
Aug-08,2,2.04,2.08,2.08,2.39,2.54,2.76,5,2.25,1.65,1.72,1.92,2.11,1.68,1.75,1.97,2.18,2.42,2.7,3.14,3.46,3.89,4.53,4.5,1.15,1.47,1.68,2.15,,2.13
Sep-08,1.81,2.1,2.11,2.13,2.69,2.78,2.91,5,2.25,0.86,1.13,1.61,1.86,0.89,1.15,1.64,1.91,2.08,2.32,2.88,3.25,3.69,4.32,4.27,1.55,1.71,1.85,2.25,,2.25
